,Harry Potter
8967,"“No,” said Harry at once. “I’m not giving her the satisfaction of"
8968,knowing she’s got to me.”
8969, 272 
8970,DETENTION WITH
8971,DOLORES
8972,“Got to you? You can’t let her get away with this!”
8973,"“I don’t know how much power McGonagall’s got over her,” said"
8974,Harry.
8975,"“Dumbledore, then, tell Dumbledore!”"
8976,"“No,” said Harry flatly."
8977,“Why not?”
8978,"“He’s got enough on his mind,” said Harry, but that was not the"
8979,true reason. He was not going to go to Dumbledore for help when
8980,Dumbledore had not spoken to him once since last June.
8981,"“Well, I reckon you should —” Ron began, but he was interrupted"
8982,"by the Fat Lady, who had been watching them sleepily and now burst"
8983,"out, “Are you going to give me the password or will I have to stay"
8984,awake all night waiting for you to finish your conversation?”
8985,Friday dawned sullen and sodden as the rest of the week. Though
8986,Harry glanced toward the staff table automatically when he entered
8987,"the Great Hall, it was without real hope of seeing Hagrid and he"
8988,"turned his mind immediately to his more pressing problems, such as"
8989,the mountainous pile of homework he had to do and the prospect of
8990,yet another detention with Umbridge.
8991,Two things sustained Harry that day. One was the thought that it
8992,"was almost the weekend; the other was that, dreadful though his final"
8993,"detention with Umbridge was sure to be, he had a distant view of the"
8994,"Quidditch pitch from her window and might, with luck, be able to"
8995,"see something of Ron’s tryout. These were rather feeble rays of light, it"
8996,"was true, but Harry was grateful for anything that might lighten his"
8997,present darkness; he had never had a worse first week of term at
8998,Hogwarts.
8999,At five o’clock that evening he knocked on Professor Umbridge’s
9000,"office door for what he sincerely hoped would be the final time, was"
9001,told to enter and did so. The blank parchment lay ready for him on
9002,"the lace-covered table, the pointed black quill beside it."
9003, 273  
9004,CHAPTER THIRTEEN
9005,"“You know what to do, Mr. Potter,” said Umbridge, smiling"
9006,sweetly over at him.
9007,Harry picked up the quill and glanced through the window. If he
9008,just shifted his chair an inch or so to the right . . . On the pretext of
9009,shifting himself closer to the table he managed it. He now had a dis-
9010,tant view of the Gryffindor Quidditch team soaring up and down the
9011,"pitch, while half a dozen black figures stood at the foot of the three"
9012,"high goalposts, apparently awaiting their turn to Keep. It was impos-"
9013,sible to tell which one was Ron at this distance.
9014,"I must not tell lies, Harry wrote. The cut in the back of his right"
9015,hand opened and began to bleed afresh.
9016,"I must not tell lies. The cut dug deeper, stinging and smarting."
9017,I must not tell lies. Blood trickled down his wrist.
9018,He chanced another glance out of the window. Whoever was de-
9019,fending the goalposts now was doing a very poor job indeed. Katie
9020,Bell scored twice in the few seconds Harry dared watch. Hoping very
9021,"much that the Keeper wasn’t Ron, he dropped his eyes back to the"
9022,parchment dotted with blood.
9023,I must not tell lies.
9024,I must not tell lies.
9025,"He looked up whenever he thought he could risk it, when he could"
9026,hear the scratching of Umbridge’s quill or the opening of a desk
9027,"drawer. The third person to try out was pretty good, the fourth was"
9028,"terrible, the fifth dodged a Bludger exceptionally well but then fum-"
9029,bled an easy save. The sky was darkening so that Harry doubted he
9030,would be able to watch the sixth and seventh people at all.
9031,I must not tell lies.
9032,I must not tell lies.
9033,The parchment was now shining with drops of blood from the back
9034,"of his hand, which was searing with pain. When he next looked up,"
9035,night had fallen and the Quidditch pitch was no longer visible.
9036, 274  
9037,DETENTION WITH
9038,DOLORES
9039,"“Let’s see if you’ve gotten the message yet, shall we?” said Um-"
9040,bridge’s soft voice half an hour later.
9041,"She moved toward him, stretching out her short be-ringed fingers"
9042,"for his arm. And then, as she took hold of him to examine the words"
9043,"now cut into his skin, pain seared, not across the back of his hand, but"
9044,"across the scar on his forehead. At the same time, he had a most pe-"
9045,culiar sensation somewhere around his midriff.
9046,"He wrenched his arm out of her grip and leapt to his feet, staring at"
9047,"her. She looked back at him, a smile stretching her wide, slack mouth."
9048,"“Yes, it hurts, doesn’t it?” she said softly."
9049,He did not answer. His heart was thumping very hard and fast. Was
9050,she talking about his hand or did she know what he had just felt in his
9051,forehead?
9052,"“Well, I think I’ve made my point, Mr. Potter. You may go.”"
9053,He caught up his schoolbag and left the room as quickly as he
9054,could.
9055,"Stay calm, he told himself as he sprinted up the stairs. Stay calm, it"
9056,doesn’t necessarily mean what you think it means. . . .
9057,"“Mimbulus mimbletonia!” he gasped at the Fat Lady, who swung"
9058,forward once more.
9059,"A roar of sound greeted him. Ron came running toward him,"
9060,beaming all over his face and slopping butterbeer down his front from
9061,the goblet he was clutching.
9062,"“Harry, I did it, I’m in, I’m Keeper!”"
9063,"“What? Oh — brilliant!” said Harry, trying to smile naturally,"
9064,while his heart continued to race and his hand throbbed and bled.
9065,“Have a butterbeer.” Ron pressed a bottle onto him. “I can’t believe
9066,it — where’s Hermione gone?”
9067,"“She’s there,” said Fred, who was also swigging butterbeer, and"
9068,"pointed to an armchair by the fire. Hermione was dozing in it, her"
9069,drink tipping precariously in her hand.
9070, 275   
9071,CHAPTER THIRTEEN
9072,"“Well, she said she was pleased when I told her,” said Ron, looking"
9073,slightly put out.
9074,"“Let her sleep,” said George hastily. It was a few moments before"
9075,Harry noticed that several of the first years gathered around them bore
9076,unmistakable signs of recent nosebleeds.
9077,"“Come here, Ron, and see if Oliver’s old robes fit you,” called Katie"
9078,Bell. “We can take off his name and put yours on instead. . . .”
9079,"As Ron moved away, Angelina came striding up to Harry."
9080,"“Sorry I was a bit short with you earlier, Potter,” she said abruptly."
9081,"“It’s stressful, this managing lark, you know, I’m starting to think I"
9082,was a bit hard on Wood sometimes.” She was watching Ron over the
9083,rim of her goblet with a slight frown on her face.
9084,"“Look, I know he’s your best mate, but he’s not fabulous,” she said"
9085,"bluntly. “I think with a bit of training he’ll be all right, though. He"
9086,comes from a family of good Quidditch players. I’m banking on him
9087,"turning out to have a bit more talent than he showed today, to"
9088,be honest. Vicky Frobisher and Geoffrey Hooper both flew better
9089,"this evening, but Hooper’s a real whiner, he’s always moaning about"
9090,"something or other, and Vicky’s involved in all sorts of societies, she"
9091,admitted herself that if training clashed with her Charm Club she’d
9092,"put Charms first. Anyway, we’re having a practice session at two"
9093,"o’clock tomorrow, so just make sure you’re there this time. And do me"
9094,"a favor and help Ron as much as you can, okay?”"
9095,He nodded and Angelina strolled back to Alicia Spinnet. Harry
9096,"moved over to sit next to Hermione, who awoke with a jerk as he put"
9097,down his bag.
9098,"“Oh, Harry, it’s you. . . . Good about Ron, isn’t it?” she said"
9099,"blearily. “I’m just so — so — so tired,” she yawned. “I was up until"
9100,one o’clock making more hats. They’re disappearing like mad!”
9101,"And sure enough, now that he looked, Harry saw that there were"
9102,woolly hats concealed all around the room where unwary elves might
9103,accidentally pick them up.
9104,  276   
9105,DETENTION WITH
9106,DOLORES
9107,"“Great,” said Harry distractedly; if he did not tell somebody soon,"
9108,"he would burst. “Listen, Hermione, I was just up in Umbridge’s office"
9109,and she touched my arm . . .”
9110,Hermione listened closely. When Harry had finished she said
9111,"slowly, “You’re worried that You-Know-Who’s controlling her like he"
9112,controlled Quirrell?”
9113,"“Well,” said Harry, dropping his voice, “it’s a possibility, isn’t it?”"
9114,"“I suppose so,” said Hermione, though she sounded unconvinced."
9115,“But I don’t think he can be possessing her the way he possessed Quir-
