,Harry Potter
2567,“Oops!” he said as he managed to light a match and promptly
2568,dropped it in surprise.
2569,"“Come here, Mr. Weasley,” said Hermione kindly, taking the"
2570,"box from him, and showing him how to do it properly."
2571,"At last they got the fire lit, though it was at least another hour"
2572,before it was hot enough to cook anything. There was plenty to
2573,"watch while they waited, however. Their tent seemed to be pitched"
2574,"right alongside a kind of thoroughfare to the field, and Ministry"
2575,"members kept hurrying up and down it, greeting Mr. Weasley cor-"
2576,"dially as they passed. Mr. Weasley kept up a running commentary,"
2577,  85 
2578,CHAPTER SEVEN
2579,mainly for Harry’s and Hermione’s benefit; his own children knew
2580,too much about the Ministry to be greatly interested.
2581,"“That was Cuthbert Mockridge, Head of the Goblin Liaison"
2582,Office. . . . Here comes Gilbert Wimple; he’s with the Committee
2583,on Experimental Charms; he’s had those horns for a while now. . . .
2584,"Hello, Arnie . . . Arnold Peasegood, he’s an Obliviator — member"
2585,"of the Accidental Magic Reversal Squad, you know. . . . and that’s"
2586,Bode and Croaker . . . they’re Unspeakables. . . .”
2587,“They’re what?”
2588,"“From the Department of Mysteries, top secret, no idea what"
2589,they get up to. . . .”
2590,"At last, the fire was ready, and they had just started cooking eggs"
2591,"and sausages when Bill, Charlie, and Percy came strolling out of the"
2592,woods toward them.
2593,"“Just Apparated, Dad,” said Percy loudly. “Ah, excellent, lunch!”"
2594,They were halfway through their plates of eggs and sausages
2595,"when Mr. Weasley jumped to his feet, waving and grinning at a"
2596,man who was striding toward them. “Aha!” he said. “The man of
2597,the moment! Ludo!”
2598,Ludo Bagman was easily the most noticeable person Harry had
2599,"seen so far, even including old Archie in his flowered nightdress."
2600,He was wearing long Quidditch robes in thick horizontal stripes of
2601,bright yellow and black. An enormous picture of a wasp was
2602,splashed across his chest. He had the look of a powerfully built
2603,man gone slightly to seed; the robes were stretched tightly across a
2604,large belly he surely had not had in the days when he had played
2605,Quidditch for England. His nose was squashed (probably broken
2606,"by a stray Bludger, Harry thought), but his round blue eyes, short"
2607, 86 
2608,BAGMAN AND CROUCH
2609,"blond hair, and rosy complexion made him look like a very over-"
2610,grown schoolboy.
2611,“Ahoy there!” Bagman called happily. He was walking as though
2612,he had springs attached to the balls of his feet and was plainly in a
2613,state of wild excitement.
2614,"“Arthur, old man,” he puffed as he reached the campfire, “what"
2615,"a day, eh? What a day! Could we have asked for more perfect"
2616,weather? A cloudless night coming . . . and hardly a hiccough in
2617,the arrangements. . . . Not much for me to do!”
2618,"Behind him, a group of haggard-looking Ministry wizards"
2619,"rushed past, pointing at the distant evidence of some sort of a mag-"
2620,ical fire that was sending violet sparks twenty feet into the air.
2621,Percy hurried forward with his hand outstretched. Apparently
2622,his disapproval of the way Ludo Bagman ran his department did
2623,not prevent him from wanting to make a good impression.
2624,"“Ah — yes,” said Mr. Weasley, grinning, “this is my son Percy."
2625,"He’s just started at the Ministry — and this is Fred — no, George,"
2626,"sorry — that’s Fred — Bill, Charlie, Ron — my daughter, Ginny —"
2627,"and Ron’s friends, Hermione Granger and Harry Potter.”"
2628,Bagman did the smallest of double takes when he heard Harry’s
2629,"name, and his eyes performed the familiar flick upward to the scar"
2630,on Harry’s forehead.
2631,"“Everyone,” Mr. Weasley continued, “this is Ludo Bagman, you"
2632,"know who he is, it’s thanks to him we’ve got such good tickets —”"
2633,Bagman beamed and waved his hand as if to say it had been
2634,nothing.
2635,"“Fancy a flutter on the match, Arthur?” he said eagerly, jingling"
2636,what seemed to be a large amount of gold in the pockets of his
2637,  87 
2638,CHAPTER SEVEN
2639,yellow-and-black robes. “I’ve already got Roddy Pontner betting
2640,"me Bulgaria will score first — I offered him nice odds, considering"
2641,Ireland’s front three are the strongest I’ve seen in years — and little
2642,Agatha Timms has put up half shares in her eel farm on a week-
2643,long match.”
2644,"“Oh . . . go on then,” said Mr. Weasley. “Let’s see . . . a Galleon"
2645,on Ireland to win?”
2646,"“A Galleon?” Ludo Bagman looked slightly disappointed, but re-"
2647,"covered himself. “Very well, very well . . . any other takers?”"
2648,"“They’re a bit young to be gambling,” said Mr. Weasley. “Molly"
2649,wouldn’t like —”
2650,"“We’ll bet thirty-seven Galleons, fifteen Sickles, three Knuts,”"
2651,"said Fred as he and George quickly pooled all their money, “that"
2652,Ireland wins — but Viktor Krum gets the Snitch. Oh and we’ll
2653,throw in a fake wand.”
2654,“You don’t want to go showing Mr. Bagman rubbish like that —”
2655,"Percy hissed, but Bagman didn’t seem to think the wand was rubbish"
2656,"at all; on the contrary, his boyish face shone with excitement as he"
2657,"took it from Fred, and when the wand gave a loud squawk and"
2658,"turned into a rubber chicken, Bagman roared with laughter."
2659,“Excellent! I haven’t seen one that convincing in years! I’d pay
2660,five Galleons for that!”
2661,Percy froze in an attitude of stunned disapproval.
2662,"“Boys,” said Mr. Weasley under his breath, “I don’t want you"
2663,betting. . . . That’s all your savings. . . . Your mother —”
2664,"“Don’t be a spoilsport, Arthur!” boomed Ludo Bagman, rattling"
2665,his pockets excitedly. “They’re old enough to know what they
2666,want! You reckon Ireland will win but Krum’ll get the Snitch? Not
2667,"a chance, boys, not a chance. . . . I’ll give you excellent odds on"
2668, 88  
2669,BAGMAN AND CROUCH
2670,"that one. . . . We’ll add five Galleons for the funny wand, then,"
2671,shall we. . . .”
2672,Mr. Weasley looked on helplessly as Ludo Bagman whipped out
2673,a notebook and quill and began jotting down the twins’ names.
2674,"“Cheers,” said George, taking the slip of parchment Bagman"
2675,handed him and tucking it away carefully. Bagman turned most
2676,cheerfully back to Mr. Weasley.
2677,"“Couldn’t do me a brew, I suppose? I’m keeping an eye out for"
2678,Barty Crouch. My Bulgarian opposite number’s making difficul-
2679,"ties, and I can’t understand a word he’s saying. Barty’ll be able to"
2680,sort it out. He speaks about a hundred and fifty languages.”
2681,"“Mr. Crouch?” said Percy, suddenly abandoning his look of"
2682,poker-stiff disapproval and positively writhing with excitement.
2683,“He speaks over two hundred! Mermish and Gobbledegook and
2684,Troll . . .”
2685,"“Anyone can speak Troll,” said Fred dismissively. “All you have"
2686,to do is point and grunt.”
2687,Percy threw Fred an extremely nasty look and stoked the fire vig-
2688,orously to bring the kettle back to the boil.
2689,"“Any news of Bertha Jorkins yet, Ludo?” Mr. Weasley asked as"
2690,Bagman settled himself down on the grass beside them all.
2691,"“Not a dicky bird,” said Bagman comfortably. “But she’ll turn"
2692,up. Poor old Bertha . . . memory like a leaky cauldron and no sense
2693,"of direction. Lost, you take my word for it. She’ll wander back into"
2694,"the office sometime in October, thinking it’s still July.”"
2695,“You don’t think it might be time to send someone to look for
2696,her?” Mr. Weasley suggested tentatively as Percy handed Bagman
2697,his tea.
2698,"“Barty Crouch keeps saying that,” said Bagman, his round eyes"
2699, 89  
2700,CHAPTER SEVEN
2701,"widening innocently, “but we really can’t spare anyone at the mo-"
2702,ment. Oh — talk of the devil! Barty!”
2703,"A wizard had just Apparated at their fireside, and he could not"
2704,"have made more of a contrast with Ludo Bagman, sprawled on the"
2705,"grass in his old Wasp robes. Barty Crouch was a stiff, upright, el-"
2706,"derly man, dressed in an impeccably crisp suit and tie. The parting"
2707,"in his short gray hair was almost unnaturally straight, and his nar-"
2708,row toothbrush mustache looked as though he trimmed it using a
2709,slide rule. His shoes were very highly polished. Harry could see at
2710,once why Percy idolized him. Percy was a great believer in rigidly
2711,"following rules, and Mr. Crouch had complied with the rule about"
2712,Muggle dressing so thoroughly that he could have passed for a
2713,bank manager; Harry doubted even Uncle Vernon would have
2714,spotted him for what he really was.
2715,"“Pull up a bit of grass, Barty,” said Ludo brightly, patting the"
2716,ground beside him.
2717,"“No thank you, Ludo,” said Crouch, and there was a bite of im-"
2718,patience in his voice. “I’ve been looking for you everywhere. The
2719,Bulgarians are insisting we add another twelve seats to the Top
2720,Box.”
2721,“Oh is that what they’re after?” said Bagman. “I thought the
2722,chap was asking to borrow a pair of tweezers. Bit of a strong
2723,accent.”
2724,"“Mr. Crouch!” said Percy breathlessly, sunk into a kind of half-"
2725,bow that made him look like a hunchback. “Would you like a cup
2726,of tea?”
2727,"“Oh,” said Mr. Crouch, looking over at Percy in mild surprise."
2728,"“Yes — thank you, Weatherby”"
2729, 90  
2730,BAGMAN AND CROUCH
2731,"Fred and George choked into their own cups. Percy, very pink"
2732,"around the ears, busied himself with the kettle."
2733,"“Oh and I’ve been wanting a word with you too, Arthur,” said"
2734,"Mr. Crouch, his sharp eyes falling upon Mr. Weasley. “Ali Bashir’s"
2735,on the warpath. He wants a word with you about your embargo on
2736,flying carpets.”
